team,player_name,shirt_name,kaggle_player_id,kaggle_match_score,market_value_eur
Colombia,CASTANO Kevin Kevin Duvan CASTAÑO GIL K. CASTAÑO,CASTAÑO,337572.0,100.0,
Colombia,RIOS Richard Richard RÍOS MONTOYA RICHARD RIOS,RIOS,1344925.0,100.0,
Colombia,DIAZ Luis Luis Fernando DÍAZ MARULANDA LUIS DIAZ,DIAZ,60530.0,100.0,200000.0
Colombia,CARRASCAL Jorge Jorge Andres CARRASCAL GUARDO CARRASCAL,CARRASCAL,260385.0,100.0,
Colombia,CORDOBA Jhon Jhon Andrés CÓRDOBA COPETE CORDOBA,CORDOBA,628879.0,100.0,
Colombia,RODRIGUEZ James James David RODRÍGUEZ RUBIO JAMES,JAMES,3333.0,100.0,750000.0
Colombia,ARIAS Jhon Jhon Adolfo ARIAS ANDRADE J. ARIAS,ARIAS,54330.0,100.0,
Colombia,VARGAS Camilo Camilo Andres VARGAS GIL C. VARGAS,VARGAS,30584.0,100.0,300000.0
Colombia,MINA Yerry Yerry Fernando MINA GONZALEZ Y. MINA,MINA,255653.0,100.0,2000000.0
Colombia,PUERTA Gustavo Gustavo Adolfo PUERTA MOLANO PUERTA,PUERTA,498266.0,100.0,
Colombia,PORTILLA Juan Juan Camilo PORTILLA OROZCO PORTILLA,PORTILLA,585747.0,100.0,
Colombia,LERMA Jefferson Jefferson Andrés LERMA SOLIS J. LERMA,LERMA,262980.0,100.0,8000000.0
Colombia,MOJICA Johan Johan Andrés MOJICA PALACIO J. MOJICA,MOJICA,262939.0,100.0,1800000.0
Colombia,DITTA Willer Willer Emilio DITTA PEREZ W. DITTA,DITTA,609255.0,100.0,
Colombia,HERNANDEZ Cucho Juan Camilo HERNANDEZ SUAREZ C. HERNANDEZ,HERNANDEZ,1434847.0,100.0,
Colombia,QUINTERO Juan Juan Fernando QUINTERO PANIAGUA QUINTERO,QUINTERO,55666.0,100.0,
Colombia,CAMPAZ Jaminton Jaminton Leandro CAMPAZ CAMPAZ,CAMPAZ,491553.0,100.0,
Colombia,MACHADO Deiver Deiver MACHADO MENA MACHADO,MACHADO,29039.0,100.0,50000.0
Colombia,SANCHEZ Davinson Davinson SÁNCHEZ MINA SANCHEZ,SANCHEZ,607225.0,100.0,350000.0
Colombia,MONTERO Alvaro Álvaro David MONTERO PERALES MONTERO,MONTERO,73852.0,100.0,200000.0
Colombia,SUAREZ Luis Luis Javier SUÁREZ CHARRIS SUAREZ,SUAREZ,424784.0,100.0,3500000.0
Colombia,GOMEZ Andres Carlos Andrés GÓMEZ HINESTROZA A. GOMEZ,GOMEZ,24008.0,100.0,100000.0
Congo DR,MPASI Lionel Lionel Nzau MPASI MPASI,MPASI,164915.0,100.0,700000.0
Congo DR,WAN-BISSAKA Aaron Wan BISSAKA WAN BISSAKA,BISSAKA,477758.0,100.0,22000000.0
Congo DR,KAPUADI Steve Steve Nkanu KAPUADI KAPUADI,KAPUADI,679709.0,100.0,
Congo DR,TUANZEBE Axel Axel TUANZEBE TUANZEBE,TUANZEBE,342046.0,100.0,5000000.0
Congo DR,BATUBINSIKA Dylan Dylan Buduka BATUBINSIKA BATUBINSIKA,BATUBINSIKA,289432.0,100.0,700000.0
Congo DR,MUKAU Ngalayel Ngal’ayel MUKAU MUKAU,MUKAU,1016015.0,100.0,12000000.0
Congo DR,MBUKU Nathanael Nathanaël MBUKU MBUKU,MBUKU,557614.0,100.0,2000000.0
Congo DR,MOUTOUSSAMY Samuel Samuel Alain MOUTOUSSAMY MOUTOUSSAMY,MOUTOUSSAMY,353403.0,100.0,1200000.0
Congo DR,CIPENGA Brian Kibambe Brian CIPENGA CIPENGA,CIPENGA,,0.0,
Congo DR,BONGONDA Theo Theo Mbulofeko Batombo BONGONDA BONGONDA,BONGONDA,280701.0,100.0,5000000.0
Congo DR,KAKUTA Gael Mambenga Gaël Roméo KAKUTA KAKUTA,KAKUTA,74297.0,100.0,1800000.0
Congo DR,KAYEMBE Joris Joris KAYEMBE-DITU J. KAYEMBE,KAYEMBE,129586.0,100.0,2500000.0
Congo DR,ELIA Meschack Meschack Lina ELIA ELIA,ELIA,27805.0,100.0,275000.0
Congo DR,SADIKI Noah Noah Junior SADIKI SADIKI,SADIKI,727089.0,100.0,5000000.0
Congo DR,TSHIBOLA Aaron Tshibola AARON TSHIBOLA,TSHIBOLA,243633.0,100.0,450000.0
Congo DR,FAYULU Timothy Timothy Bruce Munzoko FAYULU FAYULU,FAYULU,541420.0,100.0,
Congo DR,BAKAMBU Cedric Cedric BAKAMBU BAKAMBU,BAKAMBU,127048.0,100.0,1400000.0
Congo DR,PICKEL Charles Charles Monginda PICKEL PICKEL,PICKEL,243879.0,100.0,3200000.0
Congo DR,MAYELE Fiston Mayele Fiston KALALA MAYELE,MAYELE,260637.0,100.0,
Congo DR,WISSA Yoane Yoane WISSA WISSA,WISSA,388165.0,100.0,28000000.0
Congo DR,EPOLO Matthieu Matthieu Luka EPOLO EPOLO,EPOLO,680218.0,100.0,800000.0
Congo DR,MBEMBA Chancel Mangulu Chancel MBEMBA MBEMBA,MBEMBA,203348.0,100.0,2500000.0
Congo DR,BANZA Simon Simon Bokote BANZA BANZA,BANZA,344869.0,100.0,11000000.0
Congo DR,KALULU Gedeon Gédéon Tchingoma Kyatengwa KALULU G. KALULU,KALULU,292822.0,100.0,1500000.0
Congo DR,KAYEMBE Edo Edo Kayembe KAYEMBE KAYEMBE,KAYEMBE,129586.0,100.0,2500000.0
Congo DR,MASUAKU Arthur Arthur Fuka MASUAKU KAWELA MASUAKU,MASUAKU,181380.0,100.0,2500000.0
Côte D'Ivoire,FOFANA Yahia Yahia FOFANA Y. FOFANA,FOFANA,1391239.0,100.0,250000.0
Côte D'Ivoire,DIOMANDE Ousmane Ousmane DIOMANDE O. DIOMANDE,DIOMANDE,93145.0,100.0,200000.0
Côte D'Ivoire,KONAN Ghislain N'clomande Ghislain KONAN G. KONAN,KONAN,39198.0,100.0,200000.0
Côte D'Ivoire,SERI Jean Michael Jean Michael SERI SERI,SERI,178614.0,100.0,1500000.0
Côte D'Ivoire,SINGO Wilfried Wilfried Stephane SINGO SINGO,SINGO,648779.0,100.0,28000000.0
Côte D'Ivoire,FOFANA Seko Seko Mohamed FOFANA FOFANA,FOFANA,1391239.0,100.0,250000.0
Côte D'Ivoire,KOSSOUNOU Odilon Kouakou Odilon Dorgeless KOSSOUNOU KOSSOUNOU,KOSSOUNOU,644771.0,100.0,22000000.0
Côte D'Ivoire,KESSIE Franck Franck Yannick KESSIE KESSIE,KESSIE,,0.0,
Côte D'Ivoire,BONNY Ange-Yoan Ange-Yoan Laurent BONNY BONNY,BONNY,827734.0,100.0,
Côte D'Ivoire,ADINGRA Simon Simon ADINGRA ADINGRA,ADINGRA,658536.0,100.0,22000000.0
Côte D'Ivoire,DIOMANDE Yan Yan DIOMANDE YAN DIOMANDE,DIOMANDE,93145.0,100.0,200000.0
Côte D'Ivoire,WAHI Elye Sepe Elye Delmas WAHI WAHI,WAHI,659542.0,100.0,12000000.0
Côte D'Ivoire,OPERI Christopher Christopher Tea Domoraud OPERI OPERI,OPERI,469976.0,100.0,4000000.0
Côte D'Ivoire,DIAKITE Oumar Oumar DIAKITE DIAKITE,DIAKITE,1381483.0,100.0,
Côte D'Ivoire,DIALLO Amad Amad DIALLO AMAD,AMAD,536835.0,100.0,50000000.0
Côte D'Ivoire,KONE Mohamed Mohamed KONE KONE,KONE,19636.0,100.0,800000.0
Côte D'Ivoire,DOUE Guela Guela Maho-Lewis DOUE G. DOUE,DOUE,,0.0,
Côte D'Ivoire,SANGARE Ibrahim Ibrahim SANGARE SANGARE,SANGARE,505198.0,100.0,200000.0
Côte D'Ivoire,PEPE Nicolas Nicolas PEPE PEPE,PEPE,7825.0,100.0,600000.0
Côte D'Ivoire,AGBADOU Emmanuel Badobre Emmanuel Elysee Djedje AGBADOU AGBADOU,AGBADOU,683895.0,100.0,9000000.0
Côte D'Ivoire,NDICKA Evan Obite Evan NDICKA NDICKA,NDICKA,371149.0,100.0,30000000.0
Côte D'Ivoire,GUESSAND Evann Evann Ludovic Vidjannagni GUESSAND GUESSAND,GUESSAND,500689.0,100.0,28000000.0
Côte D'Ivoire,LAFONT Alban Alban-Marc LAFONT LAFONT,LAFONT,357117.0,100.0,3000000.0
Côte D'Ivoire,TOURE Bazoumana Bazoumana TOURE TOURE,TOURE,421824.0,100.0,
Côte D'Ivoire,GUIAGON Parfait Parfait GUIAGON GUIAGON,GUIAGON,624913.0,100.0,4000000.0
Côte D'Ivoire,OULAI Christ Inao Christ Ravynel Inao OULAI INAO,INAO,1279526.0,100.0,
Croatia,LIVAKOVIC Dominik Dominik LIVAKOVIĆ LIVAKOVIĆ,LIVAKOVIĆ,205927.0,100.0,11000000.0
Croatia,STANISIC Josip Josip STANIŠIĆ STANIŠIĆ,STANIŠIĆ,483046.0,100.0,32000000.0
Croatia,PONGRACIC Marin Marin PONGRAČIĆ PONGRAČIĆ,PONGRAČIĆ,282144.0,100.0,7500000.0
Croatia,GVARDIOL Josko Joško GVARDIOL GVARDIOL,GVARDIOL,475959.0,100.0,70000000.0
Croatia,CALETA-CAR Duje Duje ĆALETA-CAR ĆALETA-CAR,ĆALETA-CAR,238266.0,100.0,7000000.0
Croatia,SUTALO Josip Josip ŠUTALO ŠUTALO,ŠUTALO,371001.0,100.0,17000000.0
Croatia,MORO Nikola Nikola MORO MORO,MORO,28841.0,100.0,50000.0
Croatia,KOVACIC Mateo Mateo KOVAČIĆ KOVAČIĆ,KOVAČIĆ,51471.0,100.0,15000000.0
Croatia,KRAMARIC Andrej Andrej KRAMARIĆ KRAMARIĆ,KRAMARIĆ,46580.0,100.0,3000000.0
Croatia,MODRIC Luka Luka MODRIĆ MODRIĆ,MODRIĆ,27992.0,100.0,4000000.0
Croatia,BUDIMIR Ante Ante BUDIMIR BUDIMIR,BUDIMIR,41759.0,100.0,100000.0
Croatia,PANDUR Ivor Ivor PANDUR PANDUR,PANDUR,371013.0,100.0,2000000.0
Croatia,VLASIC Nikola Nikola VLAŠIĆ VLAŠIĆ,VLAŠIĆ,293200.0,100.0,10000000.0
Croatia,PERISIC Ivan Ivan PERIŠIĆ PERIŠIĆ,PERIŠIĆ,42460.0,100.0,1300000.0
Croatia,PASALIC Mario Mario PAŠALIĆ PAŠALIĆ,PAŠALIĆ,205938.0,100.0,7000000.0
Croatia,BATURINA Martin Martin BATURINA BATURINA,BATURINA,371008.0,100.0,700000.0
Croatia,SUCIC Petar Petar SUČIĆ P. SUČIĆ,SUČIĆ,668207.0,100.0,30000000.0
Croatia,JAKIC Kristijan Kristijan JAKIĆ JAKIĆ,JAKIĆ,374954.0,100.0,6000000.0
Croatia,FRUK Toni Toni FRUK FRUK,FRUK,432758.0,100.0,
Croatia,MATANOVIC Igor Igor MATANOVIĆ MATANOVIĆ,MATANOVIĆ,13959.0,100.0,100000.0
Croatia,SUCIC Luka Luka SUČIĆ SUČIĆ,SUČIĆ,668207.0,100.0,30000000.0
Croatia,VUSKOVIC Luka Luka VUŠKOVIĆ VUŠKOVIĆ,VUŠKOVIĆ,892160.0,100.0,40000000.0
Croatia,KOTARSKI Dominik Dominik KOTARSKI KOTARSKI,KOTARSKI,370997.0,100.0,6000000.0
Croatia,PASALIC Marco Marco PAŠALIĆ M. PAŠALIĆ,PAŠALIĆ,205938.0,100.0,7000000.0
Croatia,ERLIC Martin Martin ERLIĆ ERLIĆ,ERLIĆ,357003.0,100.0,4000000.0
Croatia,MUSA Petar Petar MUSA MUSA,MUSA,58467.0,100.0,150000.0
Curaçao,ROOM Eloy Eloy Victor ROOM ROOM,ROOM,79294.0,100.0,200000.0
Curaçao,SAMBO Shurandy Shurandy Ruggerio SAMBO SAMBO,SAMBO,412937.0,100.0,2000000.0
Curaçao,GAARI Jurien Juriën Godfried Juan GAARI GAARI,GAARI,328455.0,100.0,450000.0
Curaçao,VAN EIJMA Roshon Róshón Felix Romar Jordan VAN EIJMA VAN EIJMA,EIJMA,401029.0,100.0,375000.0
Curaçao,FLORANUS Sherel Sherel Constancio FLORANUS FLORANUS,FLORANUS,315211.0,100.0,800000.0
Curaçao,ROEMERATOE Godfried Godfried ROEMERATOE ROEMERATOE,ROEMERATOE,393241.0,100.0,400000.0
Curaçao,BACUNA Juninho Juninho Gracielo BACUNA J. BACUNA,BACUNA,126014.0,100.0,900000.0
Curaçao,COMENENCIA Livano Livano Shyron Liomar COMENENCIA COMENENCIA,COMENENCIA,626764.0,100.0,800000.0
Curaçao,LOCADIA Juergen Jürgen Leonardo LOCADIA LOCADIA,LOCADIA,166240.0,100.0,1800000.0
Curaçao,BACUNA Leandro Leandro Jones Johan BACUNA L. BACUNA,BACUNA,126014.0,100.0,900000.0
Curaçao,ANTONISSE Jeremy Jeremy Cornelis Jacobus ANTONISSE ANTONISSE,ANTONISSE,594273.0,100.0,800000.0
Curaçao,HANSEN Sontje Misjonne Juniffer Naigelino HANSEN HANSEN,HANSEN,15049.0,100.0,200000.0
Curaçao,NOSLIN Tyrese Tyrese Yurvencey NOSLIN NOSLIN,NOSLIN,457736.0,100.0,6500000.0
Curaçao,GORRE Kenji Kenji Joël GORRÉ GORRÉ,GORRÉ,374889.0,100.0,800000.0
Curaçao,MARTHA Arjany Ar'jany Jainel Archenir MARTHA MARTHA,MARTHA,572519.0,100.0,1200000.0
Curaçao,MARGARITHA Jearl Jearl Erwin MARGARITHA MARGARITHA,MARGARITHA,,0.0,
Curaçao,KUWAS Brandley Brandley Mack-Olien KUWAS KUWAS,KUWAS,232219.0,100.0,450000.0
Curaçao,OBISPO Armando Armando Maria OBISPO OBISPO,OBISPO,339337.0,100.0,3000000.0
Curaçao,KASTANEER Gervane Gervane Zjandric Adonnis KASTANEER KASTANEER,KASTANEER,240752.0,100.0,200000.0
Curaçao,BRENET Joshua Joshua Benjamin BRENET BRENET,BRENET,207006.0,100.0,3500000.0
Curaçao,CHONG Tahith Tahith Jose Girigorio Djorkaef CHONG CHONG,CHONG,344830.0,100.0,6000000.0
Curaçao,FELIDA Kevin Kevin Antonio FELIDA FELIDA,FELIDA,433933.0,100.0,350000.0
Curaçao,BAZOER Riechedly Riechedly Guillermo BAZOER BAZOER,BAZOER,216443.0,100.0,2800000.0
Curaçao,FONVILLE Deveron Deveron Lenny FONVILLE FONVILLE,FONVILLE,708989.0,100.0,
Curaçao,BODAK Tyrick Tyrick Jeremy BODAK BODAK,BODAK,663961.0,100.0,
Curaçao,DOORNBUSCH Trevor Trevor Irving DOORNBUSCH DOORNBUSCH,DOORNBUSCH,390814.0,100.0,100000.0
Czech Republic,KOVAR Matej Matěj KOVÁŘ KOVÁŘ,KOVÁŘ,550829.0,100.0,7000000.0
Czech Republic,ZIMA David David ZIMA ZIMA,ZIMA,147558.0,100.0,400000.0
Czech Republic,HOLES Tomas Tomáš HOLEŠ HOLEŠ,HOLEŠ,216278.0,100.0,
Czech Republic,HRANAC Robin Robin HRANÁČ HRANÁČ,HRANÁČ,620217.0,100.0,7000000.0
Czech Republic,COUFAL Vladimir Vladimír COUFAL COUFAL,COUFAL,157672.0,100.0,2700000.0
Czech Republic,CHALOUPEK Stepan Štěpán CHALOUPEK CHALOUPEK,CHALOUPEK,944827.0,100.0,
Czech Republic,KREJCI Ladislav Ladislav KREJČÍ KREJČÍ,KREJČÍ,345911.0,100.0,22000000.0
Czech Republic,DARIDA Vladimir Vladimír DARIDA DARIDA,DARIDA,179643.0,100.0,400000.0
Czech Republic,HLOZEK Adam Adam HLOŽEK HLOŽEK,HLOŽEK,552057.0,100.0,15000000.0
Czech Republic,SCHICK Patrik Patrik SCHICK SCHICK,SCHICK,242086.0,100.0,25000000.0
Czech Republic,KUCHTA Jan Jan KUCHTA KUCHTA,KUCHTA,334802.0,100.0,4000000.0
Czech Republic,CERV Lukas Lukáš ČERV ČERV,ČERV,611049.0,100.0,
Czech Republic,CHYTIL Mojmir Mojmír CHYTIL CHYTIL,CHYTIL,405855.0,100.0,
Czech Republic,JURASEK David David JURÁSEK JURÁSEK,JURÁSEK,500054.0,100.0,4500000.0
Czech Republic,SULC Pavel Pavel ŠULC ŠULC,ŠULC,500053.0,100.0,
Czech Republic,STANEK Jindrich Jindřich STANĚK STANĚK,STANĚK,242089.0,100.0,3500000.0
Czech Republic,PROVOD Lukas Lukáš PROVOD PROVOD,PROVOD,292779.0,100.0,
Czech Republic,SADILEK Michal Michal SADÍLEK SADÍLEK,SADÍLEK,321204.0,100.0,7500000.0
Czech Republic,CHORY Tomas Tomáš CHORÝ CHORÝ,CHORÝ,198614.0,100.0,1800000.0
Czech Republic,ZELENY Jaroslav Jaroslav ZELENÝ ZELENÝ,ZELENÝ,142219.0,100.0,
Czech Republic,DOUDERA David David DOUDĚRA DOUDĚRA,DOUDĚRA,373189.0,100.0,
Czech Republic,SOUCEK Tomas Tomáš SOUČEK SOUČEK,SOUČEK,283628.0,100.0,12000000.0
Czech Republic,HORNICEK Lukas Lukáš HORNÍČEK HORNÍČEK,HORNÍČEK,629773.0,100.0,10000000.0
Czech Republic,SOJKA Alexandr Alexandr SOJKA SOJKA,SOJKA,826103.0,100.0,
Czech Republic,SOCHUREK Hugo Hugo SOCHŮREK SOCHŮREK,SOCHŮREK,740157.0,100.0,
Czech Republic,VISINSKY Denis Denis VIŠINSKÝ VIŠINSKÝ,VIŠINSKÝ,75102.0,100.0,200000.0
Ecuador,GALINDEZ Hernan Hernán Ismael GALÍNDEZ GALINDEZ,GALINDEZ,77127.0,100.0,
Ecuador,TORRES Felix Félix Eduardo TORRES CAICEDO TORRES,TORRES,7767.0,100.0,2500000.0
Ecuador,HINCAPIE Piero Piero Martin HINCAPIÉ REYNA HINCAPIE,HINCAPIE,659813.0,100.0,50000000.0
Ecuador,ORDONEZ Joel Joel Leandro ORDÓÑEZ GUERRERO ORDÓÑEZ,ORDÓÑEZ,234625.0,100.0,400000.0
Ecuador,ALCIVAR Jordy Jordy Jose ALCÍVAR MACÍAS ALCIVAR,ALCIVAR,598145.0,100.0,
Ecuador,PACHO Willian Willian Joel PACHO TENORIO PACHO,PACHO,661171.0,100.0,70000000.0
Ecuador,ESTUPINAN Pervis Pervis Josue ESTUPIÑÁN TENORIO ESTUPIÑÁN,ESTUPIÑÁN,349599.0,100.0,14000000.0
Ecuador,VALENCIA Anthony Anthony Lenin VALENCIA BAJAÑA A. VALENCIA,VALENCIA,33544.0,100.0,1800000.0
Ecuador,YEBOAH John John YEBOAH ZAMORA YEBOAH ZAMORA,ZAMORA,4205.0,100.0,750000.0
Ecuador,PAEZ Kendry Ray Kendry PAEZ ANDRADE KENDRY,KENDRY,1052439.0,100.0,
Ecuador,RODRIGUEZ Kevin Kevin Jose RODRÍGUEZ CORTEZ RODRIGUEZ,RODRIGUEZ,127151.0,100.0,700000.0
Ecuador,RAMIREZ Moises Wellington Moisés RAMÍREZ PRECIADO RAMÍREZ,RAMÍREZ,77306.0,100.0,
Ecuador,VALENCIA Enner Enner Remberto VALENCIA LASTRA E. VALENCIA,VALENCIA,33544.0,100.0,1800000.0
Ecuador,MINDA Alan Alan Steve MINDA GARCIA MINDA,MINDA,897051.0,100.0,3000000.0
Ecuador,VITE Pedro Pedro Jeampierre VITE UCA VITE,VITE,659806.0,100.0,
Ecuador,CAICEDO Jordy Jordy Josue CAICEDO MEDINA J. CAICEDO,CAICEDO,37834.0,100.0,400000.0
Ecuador,PRECIADO Angelo Ángelo Smit PRECIADO QUIÑONEZ PRECIADO,PRECIADO,212310.0,100.0,
Ecuador,CASTILLO Denil Denil Daniel CASTILLO PRECIADO CASTILLO,CASTILLO,9711.0,100.0,1000000.0
Ecuador,PLATA Gonzalo Gonzalo Jordy PLATA JIMENEZ PLATA,PLATA,211399.0,100.0,
Ecuador,ANGULO Nilson Nilson David ANGULO RAMIREZ ANGULO,ANGULO,29115.0,100.0,125000.0
Ecuador,FRANCO Alan Alan Steven FRANCO PALMA FRANCO,FRANCO,7669.0,100.0,100000.0
Ecuador,VALLE Gonzalo Gonzalo Roberto VALLE BUSTAMANTE VALLE,VALLE,72643.0,100.0,125000.0
Ecuador,CAICEDO Moises Moisés Isaac CAICEDO COROZO M. CAICEDO,CAICEDO,37834.0,100.0,400000.0
Ecuador,AREVALO Jeremy Jeremy Alberto AREVALO MERA AREVALO,AREVALO,,0.0,
Ecuador,POROZO Jackson Jackson Gabriel POROZO VERNAZA POROZO,POROZO,491616.0,100.0,3300000.0
Ecuador,MEDINA Yaimar Yaimar Abel MEDINA ORTIZ MEDINA,MEDINA,131093.0,100.0,
Egypt,MOHAMED ELSHENAWY Mohamed Elsayed Mohamed ELSHENAWY GOMAA M. ELSHENAWY,ELSHENAWY,,0.0,
Egypt,YASSER IBRAHIM Yasser Ahmed Ibrahim ELHANAFY YASSER,YASSER,13902.0,100.0,50000.0
Egypt,MOHAMED HANY Mohamed Hany Gamal ELDEMERDASH M. HANY,HANY,146155.0,100.0,12000000.0
Egypt,HOSSAM ABDELMAGUID Hossam Abdelmegeed Abdelsalam ABDELMEGEED HOSSAM,HOSSAM,7448.0,100.0,250000.0
Egypt,RAMY RABIA Ramy Hisham Abdelaziz Moustafa RABIA R. RABIAA,RABIAA,172623.0,100.0,400000.0
Egypt,MOHAMED ABDELMONEIM Mohamed Abdelmoneim Elsayed M AHMED M. ABDELMONIEM,ABDELMONIEM,,0.0,
Egypt,TREZEGUET Mahmoud Ahmed Ibrahim HASSAN M. TREZEGUET,TREZEGUET,234189.0,100.0,4500000.0
Egypt,EMAM ASHOUR Emam Ashour Metwaly ABDELGHANY E. ASHOUR,ASHOUR,39556.0,100.0,150000.0
Egypt,HAMZA ABDELKARIM Hamza Mohamed Abdelkarim E SELIM ABDELKARIM,ABDELKARIM,171412.0,100.0,650000.0
Egypt,MOHAMED SALAH Mohamed Salah Hamed Mahrous GHALY M. SALAH,SALAH,148455.0,100.0,30000000.0
Egypt,MOSTAFA ZICO Mostafa Mohamed Zaky ABDELRAOUF ZICO,ZICO,370980.0,100.0,
Egypt,HAISSEM HASSAN Haissem Yousry Fouad A HASSAN H. HASSAN,HASSAN,12351.0,100.0,100000.0
Egypt,AHMED FATOUH Ahmed Mohamed Aboelfetouh MOHAMED A. FATOUH,FATOUH,465966.0,100.0,
Egypt,HAMDY FATHY Hamdy Fathy Abdelhalim ABDELFATTAH H. FATHY,FATHY,340303.0,100.0,
Egypt,KARIM HAFEZ Karim Hafez Ramadan SEIFELDIN K. HAFEZ,HAFEZ,333004.0,100.0,600000.0
Egypt,MAHDY SOLIMAN Mahdy Mohamed Soliman IBRAHIM M. SOLIMAN,SOLIMAN,141224.0,100.0,600000.0
Egypt,MOHANAD LASHIN Mohanad Mostafa Ahmed A LASHIN M. LASHIN,LASHIN,469986.0,100.0,250000.0
Egypt,NABIL DONGA Nabil Emad Aly Elmahdy ALY DONGA,DONGA,,0.0,
Egypt,MARAWAN ATTIA Marawan Attia Fahim GHALLAB M. ATTIA,ATTIA,,0.0,
Egypt,IBRAHIM ADEL Ibrahim Adel Aly Mohamed HASSAN I. ADEL,ADEL,45287.0,100.0,1000000.0
Egypt,MAHMOUD SABER Mahmoud Saber Abdelmohsen H ABDELMOHSEN M. SABER,SABER,69101.0,100.0,25000.0
Egypt,OMAR MARMOUSH Omar Khaled Mohamed Abdelsalam MARMOUSH MARMOUSH,MARMOUSH,445939.0,100.0,65000000.0
Egypt,MOSTAFA SHOUBIR Mostafa Ahmed Abdelaziz Mohame SHOUBIR SHOUBIR,SHOUBIR,469986.0,100.0,250000.0
Egypt,TAREK ALAA Tarek Alaa Abdelghaffar Abdel ELGEBALY T. ALAA,ALAA,386109.0,100.0,200000.0
Egypt,ZIZO Ahmed Mostafa Mohamed SAYED ZIZO,ZIZO,320722.0,100.0,5000000.0
Egypt,MOHAMED ALAA Mohamed Alaaeldin Soliman M AHMED M. ALAA,ALAA,386109.0,100.0,200000.0
England,PICKFORD Jordan Jordan Lee PICKFORD PICKFORD,PICKFORD,130164.0,100.0,15000000.0
England,KONSA Ezri Ezri Ngoyo KONSA KONSA,KONSA,413403.0,100.0,35000000.0
England,OREILLY Nico Nico O'REILLY O'REILLY,O'REILLY,743413.0,100.0,40000000.0
England,RICE Declan Declan RICE RICE,RICE,357662.0,100.0,120000000.0
England,STONES John John STONES STONES,STONES,186590.0,100.0,18000000.0
England,GUEHI Marc Addji Keaninkin Marc-Isreal GUEHI GUÉHI,GUÉHI,392757.0,100.0,55000000.0
England,SAKA Bukayo Bukayo Ayoyinka SAKA SAKA,SAKA,433177.0,100.0,130000000.0
England,ANDERSON Elliot Elliot Junior ANDERSON ANDERSON,ANDERSON,12765.0,100.0,450000.0
England,KANE Harry Harry Edward KANE KANE,KANE,61583.0,100.0,200000.0
England,BELLINGHAM Jude Jude Victor William BELLINGHAM BELLINGHAM,BELLINGHAM,581678.0,100.0,160000000.0
England,RASHFORD Marcus Marcus RASHFORD RASHFORD,RASHFORD,258923.0,100.0,40000000.0
England,LIVRAMENTO Tino Valentino Francisco LIVRAMENTO LIVRAMENTO,LIVRAMENTO,503981.0,100.0,40000000.0
England,HENDERSON Dean Dean Bradley HENDERSON D. HENDERSON,HENDERSON,52191.0,100.0,300000.0
England,HENDERSON Jordan Jordan Brian HENDERSON HENDERSON,HENDERSON,52191.0,100.0,300000.0
England,BURN Dan Daniel Johnson BURN BURN,BURN,134270.0,100.0,5000000.0
England,MAINOO Kobbie Kobbie Boateng MAINOO MAINOO,MAINOO,820374.0,100.0,40000000.0
England,ROGERS Morgan Morgan Elliot ROGERS ROGERS,ROGERS,200956.0,100.0,250000.0
England,GORDON Anthony Anthony Michael GORDON GORDON,GORDON,3824.0,100.0,200000.0
England,WATKINS Ollie Oliver George Arthur WATKINS WATKINS,WATKINS,91315.0,100.0,50000.0
England,MADUEKE Noni Chukwunonso Azuka Tristan MADUEKE MADUEKE,MADUEKE,503987.0,100.0,50000000.0
England,EZE Eberechi Eberechi Oluchi EZE EZE,EZE,221118.0,100.0,100000.0
England,TONEY Ivan Ivan Benjamin Elijah TONEY TONEY,TONEY,251664.0,100.0,50000000.0
England,TRAFFORD James James Harrington TRAFFORD TRAFFORD,TRAFFORD,272955.0,100.0,125000.0
England,JAMES Reece Reece Lewis JAMES JAMES,JAMES,3333.0,100.0,750000.0
England,SPENCE Djed Diop Tehuti Djed-Hotep SPENCE SPENCE,SPENCE,61588.0,100.0,400000.0
England,QUANSAH Jarell Jarell Amorin QUANSAH QUANSAH,QUANSAH,7326.0,100.0,850000.0
France,SAMBA Brice Brice Lauriche SAMBA SAMBA,SAMBA,29016.0,100.0,1000000.0
France,GUSTO Malo Malo Arthur GUSTO GUSTO,GUSTO,620322.0,100.0,35000000.0
France,DIGNE Lucas Lucas DIGNE DIGNE,DIGNE,126664.0,100.0,8000000.0
France,UPAMECANO Dayot Dayotchanculle Oswald UPAMECANO UPAMECANO,UPAMECANO,344695.0,100.0,70000000.0
France,KOUNDE Jules Jules Olivier KOUNDE KOUNDE,KOUNDE,,0.0,
France,KONE Manu Kouadio Emmanuel Boris KONE KONE,KONE,19636.0,100.0,800000.0
France,DEMBELE Ousmane Masour Ousmane DEMBELE DEMBELE,DEMBELE,1300866.0,100.0,
France,TCHOUAMENI Aurelien Aurélien Djani TCHOUAMENI TCHOUAMENI,TCHOUAMENI,,0.0,
France,THURAM Marcus Marcus Lilian THURAM-ULIEN THURAM,THURAM,60602.0,100.0,200000.0
France,MBAPPE Kylian Kylian MBAPPE LOTTIN MBAPPE,MBAPPE,,0.0,
France,OLISE Michael Michael Akpovie OLISE OLISE,OLISE,566723.0,100.0,130000000.0
France,BARCOLA Bradley Bradley Jean-Manuel Essolisa A BARCOLA BARCOLA,BARCOLA,461581.0,100.0,50000.0
